,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
119,r_100_100_3,1,0.7,0.3,250,200,3,30872.2399,31071,100354580.8,250,12316,48155,1223.3,1188,155193.698,582,1951,7604.3865,7343.5,18404831.4,259,15617,8.92265E+11
120,r_100_100_3,1,0.6,0.4,100,200,3,30122.61664,29564,89652036.79,100,12991,45015.91963,1281.04,1251.5,157519.4984,643,2040,7616.249053,6984,18910780.43,332,14535.90533,7.76387E+11
121,r_100_100_3,1,0.6,0.4,150,200,3,30773.35871,31935,105954969.4,150,11387,46886.36883,1296.433333,1331.5,177400.4056,539,2101,7585.96816,6899,18300765.47,435,15016.97788,8.01646E+11
122,r_100_100_3,1,0.6,0.4,200,200,3,30680.32298,31498.5,102569182,200,10821,47764.98664,1306.35,1296.5,179309.4875,604,2060,6886.628223,6082,16074852.26,324,14805.62958,7.87311E+11
123,r_100_100_3,1,0.6,0.4,250,200,3,31848.23658,33168,105222875.1,250,12486,47053.66588,1293.08,1313,165335.1856,574,2036,7543.036857,7147,19464318.1,267,15565,8.54006E+11
124,r_100_100_3,1,0.5,0.5,100,200,3,30391.80384,30335,106817209.5,100,10313,45762.86519,1352.7,1314,176179.25,615,2096,7907.028394,7566.5,15623728.65,809,14905.08492,7.45881E+11
125,r_100_100_3,1,0.5,0.5,150,200,3,31402.7423,31862.5,90442746.7,150,14717,47156,1329.48,1312,148735.5029,726,2053,7660.598089,7769,15964652.92,335,14302.40909,7.7847E+11
126,r_100_100_3,1,0.5,0.5,200,200,3,29970.9911,29935.5,105332330.3,200,10846,46926.9687,1242.48,1209.5,174962.4596,538,2025,7154.84256,6601.5,20310955.01,234,14979.04896,8.25174E+11
127,r_100_100_3,1,0.5,0.5,250,200,3,29824.37175,30536,116092856.9,250,9237,46803.09985,1221.244,1224,209662.4405,474,2010,7241.623268,6539,20567690.33,142,15180,8.29672E+11
128,r_100_100_3,1,0.4,0.6,100,200,3,29980.8459,30614,134602193.4,100,8531,48447.63788,1275.2,1245,181252.7,544,2082,7535.851299,6982,18757085.12,394,15481.59621,8.29975E+11
129,r_100_100_3,1,0.4,0.6,150,200,3,30223.247,31037.5,88097690.98,150,12694,46027.95909,1285.073333,1252.5,168393.2146,594,2047,6882.273217,6328,17942304.34,143,14386,7.50864E+11
